,id,title,rating,user
18,130440,Doctor Zhivago,3,86
19,72159,Cat on a Hot Tin Roof,5,86
0,20749,Study Bible: NIV,0,87
1,265205,Life Application Study Bible: NIV,0,87
2,11479181,Women's Devotional Bible-NIV,0,87
0,111027,Tar Beach,5,88
1,981463,The Relatives Came,5,88
2,765193,Amazing Grace,5,88
3,537111,The Great Kapok Tree,5,88
4,14403,The Story of Ruby Bridges,5,88
5,532854,Wilma Unlimited: How Wilma Rudolph Became the World's Fastest Woman,5,88
6,897296,Too Many Tamales,5,88
7,532069,Pink and Say,5,88
8,280313,The Rough-Face Girl,4,88
9,1025560,"Sam, Bangs & Moonshine",5,88
10,526077,"Hey, Al",5,88
11,1918702,Lon Po Po: A Red-Riding Hood Story from China,4,88
12,208146,Grandfather's Journey,4,88
13,96125,So You Want to Be President?,4,88
14,590524,"Little Bear's Visit (Little Bear, #4)",4,88
15,94807,The Frog and Toad Treasury: Frog and Toad are Friends/Frog and Toad Together/Frog and Toad All Year  (Frog and Toad #1-3),4,88
16,773606,Madeline's Rescue,5,88
17,14481,"Come Back, Amelia Bedelia (Amelia Bedelia, #4)",5,88
18,728471,The Berenstain Bears Go to the Doctor,5,88
19,760168,Just Me in the Tub (A Golden Look-Look Book),4,88
0,25938417,Children of Earth and Sky,0,92
1,25106953,The Taming of the Queen (The Plantagenet and Tudor Novels #11),0,92
2,17853024,"The Pagan Lord (The Saxon Stories, #7)",0,92
3,11734251,"Death of Kings (The Saxon Stories, #6)",0,92
4,6489529,"The Burning Land (The Saxon Stories, #5)",0,92
5,1297150,"Sword Song (The Saxon Stories, #4)",0,92
6,68526,"Lords of the North (The Saxon Stories, #3)",0,92
7,68528,"The Pale Horseman (The Saxon Stories, #2)",0,92
8,68527,"The Last Kingdom (The Saxon Stories, #1)",0,92
9,11389875,"Edge of Eternity (The Century Trilogy, #3)",0,92
10,17345242,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,0,92
11,11710373,"Written in My Own Heart's Blood (Outlander, #8)",0,92
12,15808474,"River of Stars (Under Heaven, #2)",5,92
13,37619,"Warlock (Ancient Egypt, #3)",5,92
14,416580,"The Seventh Scroll (Ancient Egypt, #2)",5,92
15,429138,"River God (Ancient Egypt, #1)",5,92
16,4659,A Widow for One Year,5,92
17,56345,"Ramses: The Lady of Abu Simbel (Ramses, #4)",5,92
18,56340,"Ramses: Under the Western Acacia (Ramses, #5)",5,92
19,56342,The Battle of Kadesh (Ramses #3),5,92
0,2156,Persuasion,4,93
1,84945,The Scarlet Letter,0,93
2,9423,"The Secret Dreamworld of a Shopaholic (Shopaholic, #1)",5,93
3,49041,"New Moon (Twilight, #2)",2,93
4,227941,Jemima J,0,93
5,8573020,The Weird Sisters,0,93
6,366522,"P.S. I Love You (P.S. I Love You, #1)",4,93
7,11505797,"Beautiful Disaster (Beautiful, #1)",0,93
8,42149,Baby Proof,0,93
9,14748,"Good in Bed (Cannie Shapiro, #1)",0,93
10,6642402,"Something About You (FBI/US Attorney, #1)",0,93
11,905885,Be Careful What You Wish For,0,93
12,42156,"Something Borrowed (Darcy & Rachel, #1)",2,93
13,1358844,Remember Me?,2,93
14,33722,The Undomestic Goddess,3,93
15,137098,"The Little Lady Agency (The Little Lady Agency, #1)",0,93
16,6614,Lipstick Jungle,2,93
17,663145,دو بیتی های بابا طاهر,0,93
18,192341,The Starter Wife,0,93
19,1087075,"Shoe Addicts Anonymous (Shoe Addict, #1)",0,93
0,23677316,"Burning Glass (Burning Glass, #1)",0,94
1,13055592,Redshirts,4,94
2,9969571,"Ready Player One (Ready Player One, #1)",5,94
3,119227,"The War God's Own (War God, #2)",5,94
4,11577576,"Thieftaker (Thieftaker Chronicles, #1)",0,94
5,12844699,"Libriomancer (Magic Ex Libris, #1)",4,94
0,6534,"Postmortem (Kay Scarpetta, #1)",5,95
1,376345,"Double Shot (A Goldy Bear Culinary Mystery, #12)",4,95
2,518713,"Latte Trouble (Coffeehouse Mystery, #3)",5,95
3,33437,"Cherry Cheesecake Murder (Hannah Swensen, #8)",5,95
4,269746,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",3,95
5,303639,"On What Grounds (Coffeehouse Mystery, #1)",5,95
6,231604,"Déjà Dead (Temperance Brennan, #1)",5,95
7,13137,"1st to Die (Women's Murder Club, #1)",5,95
8,33443,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",4,95
9,9925913,"Shock Wave (Virgil Flowers, #5)",5,95
10,8801482,"Devil's Food Cake Murder (Hannah Swensen, #14)",4,95
11,8467921,"Crunch Time (A Goldy Bear Culinary Mystery, #16)",4,95
12,11890806,"D.C. Dead (Stone Barrington, #22)",5,95
13,2009100,The Genius,3,95
14,7144235,"Whiplash (FBI Thriller, #14)",5,95
15,7006959,"Hangman (Peter Decker/Rina Lazarus, #19)",5,95
16,7907680,"Secrets to the Grave (Oak Knoll, #2)",4,95
17,9440448,"Buried Prey (Lucas Davenport, #21)",5,95
18,6621101,"Deception (Alex Delaware, #25)",4,95
19,7738919,Crossfire,4,95
0,46945,Requiem for a Dream,0,96
1,23705512,You're Never Weird on the Internet,0,96
2,1336730,The Hierarchy of Hell,0,96
3,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",0,96
4,28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",4,96
5,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5,96
6,113436,"Eragon (The Inheritance Cycle, #1)",5,96
7,9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",5,96
8,5907,"The Hobbit, or There and Back Again",5,96
9,5297,The Picture of Dorian Gray,5,96
10,12296,The Scarlet Letter,0,96
11,890,Of Mice and Men,4,96
12,7624,Lord of the Flies,0,96
13,7613,Animal Farm,0,96
14,18135,Romeo and Juliet,3,96
15,4671,The Great Gatsby,5,96
16,2657,To Kill a Mockingbird,3,96
17,1885,Pride and Prejudice,4,96
0,54754,Can't Stop Won't Stop: A History of the Hip-Hop Generation,0,99
1,28116836,Avid Reader: A Life,0,99
2,18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",0,99
3,36978232,The Death of Truth: Notes on Falsehood in the Age of Trump,0,99
4,51022071,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators",4,99
5,43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,0,99
6,52219321,My Vanishing Country,0,99
7,43923951,Such a Fun Age,0,99
8,35883430,I'm Still Here: Black Dignity in a World Made for Whiteness,5,99
9,11346,Sula,0,99
10,38915761,The Color of Compromise: The Truth about the American Church’s Complicity in Racism,0,99
11,21413662,What If? Serious Scientific Answers to Absurd Hypothetical Questions,0,99
12,40265832,How to Be an Antiracist,0,99
13,46002342,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",0,99
14,51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0.5)",4,99
15,18693763,Everything I Never Told You,0,99
16,44428950,That Will Never Work: The Birth of Netflix and the Amazing Life of an Idea,0,99
17,7742036,Girls to the Front: The True Story of the Riot Grrrl Revolution,0,99
18,2612,The Tipping Point: How Little Things Can Make a Big Difference,3,99
19,1396331,The Secular City: Secularization and Urbanization in Theological Perspective,0,99
0,5055380,Jiu-Jitsu University,0,103
0,11614718,"Delirium (Delirium, #1)",0,104
1,22054340,"The Queen (The Selection, #0.4)",3,104
2,15820748,"The Prince (The Selection, #0.5)",4,104
3,18635016,"The One (The Selection, #3)",3,104
4,16248068,"The Elite (The Selection, #2)",3,104
5,10507293,"The Selection (The Selection, #1)",3,104
6,15806500,Abelard,5,104
7,9615347,Anya's Ghost,0,104
8,22915,The Complete Brothers Grimm Fairy Tales,0,104
9,3636,"The Giver (The Giver, #1)",4,104
0,13418083,حرية الفكر في الإسلام,0,108
1,15726180,الحرية الدينية في الإسلام,5,108
0,52529,"The Secret (The Secret, #1)",0,109
1,17377428,The Old Man and the Sea,4,109
0,1622,A Midsummer Night's Dream,3,110
1,1420,Hamlet,4,110
2,18135,Romeo and Juliet,4,110
3,6670,The Magic Finger,4,110
4,6331,Roald Dahl's Revolting Recipes,4,110
5,39988,Matilda,5,110
6,6327,The Witches,5,110
7,6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5,110
8,224655,Emil in the Soup Tureen,5,110
9,19302,Pippi Longstocking,4,110
10,15731383,Klatremus Og De Andre Dyrene I Hakkebakkeskogen,5,110
11,8139771,Dance Anatomy,3,110
12,2051968,Blind gudinna,4,110
13,7769265,Pornopung,3,110
14,9572203,"The Snowman (Harry Hole, #7)",0,110
15,11125,Digital Fortress,0,110
16,976,Deception Point,0,110
17,13323431,Dypet,0,110
18,140302,"Poirot investiga (Hercule Poirot, #3)",4,110
19,15241,"The Two Towers (The Lord of the Rings, #2)",5,110
0,2657,To Kill a Mockingbird,5,111
0,15698963,ابن رشد الحفيد,0,112
1,11084145,Steve Jobs,0,112
0,13413825,How to Win an Election: An Ancient Guide for Modern Politicians,0,113
0,7362158,Girl in Translation,5,114
1,9375,Fried Green Tomatoes at the Whistle Stop Cafe,3,114
2,412732,The Dharma Bums,3,114
3,8680,Fierce Invalids Home from Hot Climates,5,114
4,8682,Jitterbug Perfume,3,114
5,9566,Still Life with Woodpecker,4,114
6,4980,Breakfast of Champions,4,114
7,60792,The Accidental Tourist,4,114
8,4473,A Prayer for Owen Meany,4,114
9,11486,The Color Purple,4,114
10,2122,The Fountainhead,3,114
11,662,Atlas Shrugged,3,114
12,5113,Franny and Zooey,4,114
13,6514,The Bell Jar,3,114
14,7677,"Jurassic Park (Jurassic Park, #1)",3,114
15,11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,114
16,13515663,"I'm Starved for You (Positron, #1)",0,114
17,7763,The Joy Luck Club,4,114
18,38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",3,114
19,41865,"Twilight (Twilight, #1)",3,114
0,3591262,Cutting for Stone,5,117
1,7905092,Freedom,4,117
2,13623815,And When She Was Good,4,117
3,8492768,Left Neglected,4,117
4,2153405,Still Alice,4,117
5,7107515,The World We Found,4,117
6,9897748,"Queen of Babble Bundle (Queen of Babble, #1-3)",4,117
7,865,The Alchemist,4,117
8,5960325,Shanghai Girls (Shanghai Girls #1),4,117
9,6224935,This is Where I Leave You,5,117
10,5203,She's Come Undone,5,117
11,3367956,Hotel on the Corner of Bitter and Sweet,4,117
0,3369356,Empires of the Indus: The Story of a River,0,118
1,28986040,The Sialkot Saga,0,118
2,1486976,Myth = Mithya: A Handbook of Hindu Mythology,0,118
3,13563459,Asura: Tale Of The Vanquished,0,118
4,105576,Five Point Someone: What Not to Do at IIT,5,118
5,10098912,Chanakya's Chant,4,118
6,7869,"The Bourne Identity (Jason Bourne, #1)",5,118
7,7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",5,118
8,41865,"Twilight (Twilight, #1)",5,118
9,960,"Angels & Demons (Robert Langdon, #1)",5,118
10,11853413,P.S. I Love You,5,118
11,24709327,Scion of Ikshvaku (Ram Chandra #1),5,118
12,34697555,That's How I Knew Love,5,118
13,18912241,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",4,118
14,26168603,2 States: The Story of My Marriage,5,118
15,653242,Panchatantra,0,118
0,4502877,Midnight Sun [2008 Draft],0,119
0,41150487,"Red, White & Royal Blue",0,120
1,16120434,Fairytales for Wilde Girls,0,120
2,13101761,Bitter Greens,0,120
3,27213163,Another Brooklyn,0,120
4,4419501,Flygirl,0,120
5,33016249,Good Night Stories for Rebel Girls: 100 Tales of Extraordinary Women,0,120
6,34752960,Mother of the Sea,0,120
7,38903006,"Lies, Love, and Breakfast at Tiffany's",0,120
8,25165389,The Secret of a Heart Note,0,120
9,25688337,The Glass Mermaid,0,120
10,39688694,Scarlet,0,120
11,36341193,Where the Watermelons Grow,0,120
12,28220826,When the Moon Was Ours,0,120
13,16077791,Imagined Love,0,120
14,23012481,The Gracekeepers,0,120
15,4682558,The Book of Night Women,0,120
16,8428195,Entwined,0,120
17,30319086,If We Were Villains,0,120
18,9361589,The Night Circus,0,120
19,32620332,The Seven Husbands of Evelyn Hugo,0,120
0,7044351,"Effective Project Management: Traditional, Agile, Extreme",0,121
0,10808010,Gideon's Corpse (Gideon Crew #2),0,122
1,12076991,"Saints Astray (Santa Olivia, #2)",0,122
2,14745338,"Fairest (An Unfortunate Fairy Tale, #2)",0,122
3,13402447,"UnEnchanted (An Unfortunate Fairy Tale, #1)",0,122
4,18416,Utopia,0,122
5,11007668,"The Third Gate (Jeremy Logan, #3)",0,122
6,6585201,"Changes (The Dresden Files, #12)",0,122
7,927979,"Small Favor (The Dresden Files, #10)",0,122
8,582182,The Old Rhinebeck Aerodrome,0,122
9,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,122
10,455373,Sphere,0,122
11,7669,Timeline,0,122
12,61959,"Damia (The Tower and the Hive, #2)",0,122
13,177928,Acorna: The Unicorn Girl (Acorna #1),0,122
14,96463,"The Chronicles of Pern: First Fall (Pern, #12)",0,122
15,61974,"Nerilka's Story (Pern, #8)",0,122
16,61926,"All the Weyrs of Pern (Pern, #11)",0,122
17,61958,"Moreta: Dragonlady of Pern (Pern, #7)",0,122
18,465904,"Dragonsdawn (Pern, #9)",0,122
19,127584,"Dragonquest (Pern, #2)",0,122
0,1598903,"That's So Raven, Volume 2: The Trouble with Boys",0,123
1,13449693,"The Raven Boys (The Raven Cycle, #1)",0,123
2,104380,"Sarah (Canaan, #1)",4,123
3,4374400,"If I Stay (If I Stay, #1)",5,123
4,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",3,123
5,38709,"Holes (Holes, #1)",3,123
6,231804,The Outsiders,3,123
7,9275658,"Legend (Legend, #1)",4,123
8,28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",3,123
9,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,123
10,53496,Walk Two Moons,5,123
11,3636,"The Giver (The Giver, #1)",4,123
12,4381,Fahrenheit 451,3,123
13,234225,"Dune (Dune Chronicles, #1)",5,123
14,2547,The Prophet,5,123
15,52357,Beowulf,3,123
16,30119,Where the Sidewalk Ends,5,123
17,748862,Simple Abundance:  A Daybook of Comfort and Joy,3,123
18,170548,Don't Sweat the Small Stuff ... and It's All Small Stuff: Simple Ways to Keep the Little Things From Taking Over Your Life,4,123
19,6900,Tuesdays with Morrie,4,123
0,37797266,Notes on a Nervous Planet,4,125
1,35829658,"The Airbnb Story: How to Disrupt an Industry, Make Billions of Dollars … and Plenty of Enemies",3,125
2,31138556,Homo Deus: A History of Tomorrow,5,125
3,28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,5,125
4,51877,Capitalism and Freedom,0,125
5,447,Moon Palace,0,125
6,6620089,CliffsNotes on Nicholas Sparks' The Notebook,0,125
7,2411692,Les aventures de Sherlock Holmes,0,125
8,11297,Norwegian Wood,0,125
9,84979,Pride and Prejudice,0,125
10,10357575,1Q84,0,125
11,110391,"The Duke and I (Bridgertons, #1)",0,125
0,39705836,My Name Is Bridget: The Untold Story of Bridget Dolan and the Tuam Mother and Baby Home,0,127
1,19064690,A Slipping-Down Life,4,127
2,45482971,To the Land of Long Lost Friends (No. 1 Ladies' Detective Agency Book 20),5,127
3,13227454,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",4,127
4,43984883,"Olive, Again",4,127
5,1736739,"Olive Kitteridge (Olive Kitteridge, #1)",5,127
6,31180,Celestial Navigation,5,127
7,43884428,"The Secret of Cold Hill (House on Cold Hill, #2)",4,127
8,25900032,"The House on Cold Hill (House on Cold Hill, #1)",3,127
9,24611681,At the Edge of the Orchard,4,127
10,36645972,Clock Dance,5,127
11,797727,And All My War is Done,5,127
12,10587711,Dancing Backwards,5,127
13,17245,Dracula,5,127
14,38658159,"The Colors of All the Cattle (No. 1 Ladies' Detective Agency, #19)",4,127
15,32681108,The Seven Rules of Elvira Carr,5,127
16,37756654,The Clockmaker's Daughter,0,127
17,9856011,The Return of Captain John Emmett,4,127
18,698,Digging to America,0,127
19,1618,The Curious Incident of the Dog in the Night-Time,0,127
0,315882,Henry's Freedom Box: A True Story from the Underground Railroad,0,128
1,8618202,What in the Wild?,0,128
2,1788118,Where in the Wild?: Camouflaged Creatures Concealed... and Revealed,0,128
3,8230675,I Feel Better with a Frog in My Throat: History's Strangest Cures,0,128
4,6609765,Out of My Mind,0,128
5,7981456,A Long Walk to Water: Based on a True Story,0,128
6,7192385,"Countdown (The Sixties Trilogy, #1)",0,128
7,11594337,The One and Only Ivan,0,128
8,9858488,Dead End in Norvelt,0,128
9,11387515,"Wonder (Wonder, #1)",0,128
10,547866,Notes from the Midnight Driver,5,128
11,588142,Crossing the Wire,5,128
12,6351241,Captain Nobody,4,128
13,2294984,All the Lovely Bad Ones,5,128
14,1223606,The Seer of Shadows,4,128
15,217008,Yellow Star,5,128
16,3002300,"Chains (Seeds of America, #1)",5,128
17,1128364,Shooting the Moon,4,128
18,1967633,The Boy Who Dared,5,128
19,1804074,Elephant Run,5,128
0,569375,Intuitive Thinking as a Spiritual Path: A Philosophy of Freedom (Cw 4),0,129
1,18105757,Písky času,0,129
2,19795,Power vs. Force,0,129
3,289448,The Joy of Living: Unlocking the Secret and Science of Happiness,0,129
4,51373,"Change Your Brain, Change Your Life: The Breakthrough Program for Conquering Anxiety, Depression, Obsessiveness, Anger, and Impulsiveness",0,129
5,213903,Woman Who Glows in the Dark: A Curandera Reveals Traditional Aztec Secrets of Physical and Spiritual Health,0,129
6,241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,5,129
7,981014,The Faithful Gardener: A Wise Tale About That Which Can Never Die,0,129
8,734739,Clarissa Pinkola Estes Live: Theatre of the Imagination,0,129
9,14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,0,129
0,154128,Glimpses of World History,0,130
1,7734691,The Rule of Law,0,130
2,17879,Crime and Punishment,0,130
3,2612,The Tipping Point: How Little Things Can Make a Big Difference,0,130
0,21902610,"Shade's Fall (The Last Riders, #4)",0,131
1,15793103,"Snow White Must Die (Bodenstein & Kirchhoff, #4)",0,131
2,9683576,"Secret of the White Rose (Simon Ziele, #3)",0,131
3,23929479,Soumission,0,131
4,186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",4,131
5,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",5,131
6,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,131
7,11777020,Headhunters,1,131
8,778285,"Polar Star (Arkady Renko, #2)",3,131
